year,kind,rating,vote,country,runtime,genre1,genre2
1993.0,1,7.6,82126.0,42,90.0,7,14
1994.0,1,5.6,4183.0,61,84.0,0,13
2002.0,1,5.7,7531.0,24,195.0,0,7
2002.0,1,6.0,1702.0,55,30.0,7,14
1999.0,1,5.6,55242.0,62,138.0,5,9
2005.0,1,6.2,3046.0,61,88.0,7,27
1998.0,1,5.7,46.0,27,96.0,5,16
1983.0,1,6.2,323.0,65,78.0,3,14
2003.0,7,7.8,79.0,62,85.0,2,8
2004.0,3,8.0,44.0,62,24.0,6,3
1994.0,1,9.3,410.0,62,106.0,14,27
2002.0,3,7.3,4555.0,62,142.0,7,25
1998.0,3,5.1,642.0,24,53.0,5,20
2003.0,4,7.8,866.0,37,92.0,2,4
2001.0,0,8.3,121.0,62,72.0,6,3
1999.0,3,5.4,188.0,62,97.0,7,27
2001.0,7,7.1,307.0,62,133.0,14,15
1999.0,1,4.2,3382.0,4,24.0,1,13
1985.0,4,7.5,1294.0,61,291.0,7,9
1962.0,1,7.9,19638.0,23,101.0,4,7
2001.0,1,5.9,210.0,62,106.0,7,27
1998.0,1,7.7,791.0,62,60.0,6,3
2003.0,7,3.8,99.0,33,140.0,6,27
2003.0,1,7.7,2134.0,37,101.98740157480314,2,0
2000.0,1,6.5,245.0,62,60.0,6,4
2003.0,7,5.9,22.0,62,58.0,4,21
1998.0,3,6.2,669.0,62,80.0,5,7
1939.0,1,7.4,103.0,62,94.0,6,27
1982.0,3,8.2,117.0,62,117.0,4,6
1999.0,7,3.5,4227.0,62,97.0,13,16
1993.0,7,8.7,80.0,62,385.0,14,27
2000.0,1,8.8,6.0,37,55.0,21,27
2005.0,7,5.7,949.0,37,90.0,2,0
1997.0,1,7.9,3471.0,62,83.0,6,12
2000.0,1,6.7,13659.0,61,99.30662983425414,5,7
1998.0,2,6.9,1169.0,37,90.0,2,0
1996.0,1,5.6,380.0,53,128.0,0,9
1996.0,7,7.5,126.0,62,95.0,14,27
2004.0,7,4.4,170.0,62,109.0,13,27
2003.0,7,4.7,6151.0,10,51.0,0,27
1996.0,3,7.4,975.0,62,100.02037351443124,7,12
2002.0,4,6.7,58.0,37,62.0,2,1
2004.0,3,7.2,45.0,62,40.0,4,6
1982.0,1,6.2,2592.0,61,62.0,4,20
2001.0,1,6.3,1396.0,37,89.0,5,0
2001.0,3,6.6,1303.0,62,91.0,3,7
1999.0,7,6.7,95.0,62,95.0,1,27
1969.0,1,8.4,13965.0,54,95.0,1,4
2000.0,1,5.9,606.0,23,85.0,4,7
2004.0,1,6.5,388.0,62,60.0,6,25
2005.0,7,4.3,672.0,62,96.0,4,13
1986.0,7,6.7,33.0,62,90.0,2,21
1969.0,1,7.6,1778.0,30,100.02037351443124,7,15
1995.0,4,6.1,14.0,62,89.0,4,23
2002.0,1,7.2,7107.0,23,81.0,5,7
1988.0,1,7.9,2119.0,54,146.0,0,5
2001.0,1,6.4,2648.0,62,118.0,6,3
2003.0,1,7.8,14244.0,37,30.0,2,0
1958.0,1,6.2,3862.0,61,384.0,13,20
2002.0,1,6.2,615.0,10,105.0,4,7
2003.0,1,6.9,13014.0,27,50.0,0,5
2001.0,4,7.5,94.0,37,49.0,2,27
2004.0,7,9.2,713.0,62,96.0,14,27
2003.0,3,4.1,2738.0,52,87.0,0,1
2000.0,2,8.2,16324.0,37,75.0,2,0
1999.0,7,6.7,23.0,62,25.0,6,27
2004.0,2,8.1,10760.0,37,140.0,2,7
2000.0,4,6.7,204.0,37,90.0,2,1
2002.0,1,6.4,106385.0,24,30.0,4,19
1959.0,4,9.0,75772.0,62,101.0,7,9
1932.0,1,6.9,1430.0,62,62.0,7,19
1985.0,1,7.0,1408.0,23,50.0,5,7
1999.0,7,3.5,27.0,62,123.0,6,27
1981.0,1,4.0,3422.0,61,114.0,13,20
1955.0,1,7.1,36647.0,62,86.0,4,16
1968.0,1,7.2,12908.0,35,30.0,7,16
1982.0,1,5.4,4286.0,4,122.0,1,4
1966.0,1,5.6,2016.0,62,180.0,4,15
2003.0,7,4.2,851.0,62,35.0,0,5
2002.0,2,6.7,23430.0,62,187.0,13,16
1993.0,1,7.8,23023.0,30,102.8877434135166,0,7
2005.0,7,6.6,1066.0,62,220.0,2,4
2002.0,1,6.7,1513.0,41,91.0,4,15
1999.0,1,6.4,398.0,27,100.0,0,5
1976.0,1,5.7,1779.0,62,93.0,4,26
1999.0,1,5.5,181.0,37,115.0,7,20
2003.0,3,5.4,796.0,62,118.0,7,16
1998.0,1,5.8,210.0,27,127.0,0,7
2004.0,3,5.5,1218.0,10,93.0,5,7
1982.0,4,8.0,36939.0,61,84.0,4,27
1979.0,1,5.3,727.0,5,90.0,0,1
1998.0,3,7.4,654.0,62,97.0,6,27
2004.0,7,6.7,40.0,62,124.0,2,8
2005.0,7,3.5,1403.0,62,224.0,13,27
1992.0,3,5.8,2598.0,62,129.0,1,8
2004.0,7,8.4,71.0,24,91.0,14,27
1982.0,1,7.4,5328.0,23,119.0,2,1
2000.0,3,1.9,1170.0,62,53.0,4,27
1973.0,0,7.8,438.0,61,112.0,1,7
2004.0,1,6.1,2078.0,30,55.0,7,27
2003.0,1,6.6,38.0,62,90.0,6,27
1996.0,1,6.5,1057.0,62,60.0,7,19
2004.0,1,6.2,617.0,62,96.0,6,12
1999.0,7,9.1,1733.0,24,111.0,6,14
1962.0,1,8.6,48962.0,37,110.0,0,7
1985.0,2,7.6,307.0,61,60.0,5,7
1962.0,1,7.1,2466.0,61,94.0,0,7
1949.0,1,8.1,165033.0,61,93.0,10,16
2001.0,0,7.0,21.0,62,115.0,6,27
1996.0,1,4.5,5772.0,62,6.0,7,24
2004.0,1,6.4,5.0,62,51.0,6,27
2004.0,1,8.0,38784.0,53,102.8877434135166,0,7
1999.0,4,7.4,556.0,62,94.0,4,7
1985.0,7,8.6,94.0,62,54.0,14,6
1974.0,1,6.7,828.0,62,60.0,7,19
1998.0,1,5.1,425.0,62,100.0,7,16
1984.0,1,8.1,159751.0,37,60.0,2,1
2002.0,1,6.5,1511.0,12,93.0,7,19
1997.0,4,7.5,40212.0,37,82.0,2,0
1982.0,2,8.1,1074.0,61,21.0,7,27
1969.0,4,8.1,12869.0,62,87.0,2,1
1988.0,3,5.7,1130.0,61,91.0,1,7
2002.0,7,3.0,157.0,62,117.0,0,13
2003.0,1,6.4,322.0,30,101.04347826086956,4,19
2003.0,1,8.2,551.0,62,24.0,6,14
2002.0,7,8.3,158.0,62,134.0,6,14
1990.0,3,5.8,2301.0,62,90.0,0,1
1980.0,1,6.9,30382.0,62,105.0,4,27
1959.0,4,9.0,75772.0,62,114.0,7,9
2005.0,7,6.4,22.0,62,136.0,2,27
1996.0,1,6.4,82.0,62,92.0,6,21
2004.0,7,8.7,318.0,62,112.0,6,14
2001.0,1,7.1,556.0,62,489.0,6,27
2004.0,1,5.9,141653.0,62,86.0,13,16
1992.0,1,6.5,31.0,30,92.0,7,27
1999.0,1,5.9,90518.0,62,78.0,4,19
1996.0,7,8.9,692.0,61,90.0,14,27
2000.0,7,7.8,1080.0,61,97.0,6,14
2003.0,1,5.3,1272.0,37,85.0,0,5
1996.0,1,5.8,265.0,27,89.0,7,0
2003.0,0,6.5,2054.0,61,97.1726907630522,1,4
1992.0,1,5.2,442.0,62,91.0,7,13
2003.0,7,8.6,1917.0,61,108.0,6,14
2000.0,7,8.2,149.0,4,63.0,6,14
1977.0,4,8.0,1638.0,37,88.0,2,0
1989.0,2,8.7,21487.0,62,101.0,1,7
1999.0,3,6.7,1038.0,62,30.0,7,27
1999.0,7,4.6,105.0,62,160.0,6,14
2002.0,0,7.6,284.0,61,158.0,5,7
1999.0,1,4.1,657.0,62,118.0,0,24
1994.0,3,5.0,1818.0,62,104.0,8,26
1990.0,1,6.9,328.0,62,87.0,6,3
2004.0,4,7.8,7048.0,61,106.0,5,7
2004.0,1,7.5,6184.0,62,90.0,6,27
1988.0,4,7.7,632.0,37,117.0,2,21
2001.0,1,5.8,2370.0,30,91.0,4,19
2005.0,3,4.9,1117.0,62,90.0,4,19
1957.0,4,7.6,953.0,62,112.0,4,8
2003.0,1,7.4,2187.0,4,114.0,1,7
2003.0,1,5.8,406.0,35,24.0,7,19
2001.0,7,6.4,3007.0,62,883.0,2,0
2003.0,1,5.6,1136.0,62,118.0,1,8
1973.0,1,7.9,41688.0,35,109.0,4,7
1991.0,1,5.9,4056.0,62,56.0,0,5
2004.0,1,6.2,918.0,50,85.0,4,19
1995.0,4,6.6,646.0,62,30.0,2,1
1998.0,1,6.1,2054.0,23,132.0,18,7
2002.0,3,8.8,52.0,62,83.0,6,27
1991.0,1,7.4,2723.0,30,44.0,7,15
2005.0,0,6.8,34.0,29,97.1726907630522,1,4
2000.0,3,8.4,60.0,61,116.0,6,27
2005.0,7,4.2,10432.0,62,24.0,13,27
1988.0,3,5.8,3119.0,62,102.8877434135166,0,1
1996.0,1,8.1,655567.0,61,92.0,7,27
1995.0,1,7.2,528.0,62,44.0,7,19
1992.0,1,8.0,5510.0,21,47.0,4,7
1998.0,3,7.4,1700.0,62,91.0,6,27
2003.0,1,7.3,9279.0,29,240.0,7,27
2002.0,1,6.5,936.0,62,85.0,6,27
2004.0,2,5.7,6110.0,62,50.0,9,7
2003.0,1,6.2,1690.0,23,92.0,7,19
1958.0,1,7.1,3368.0,61,94.0,4,27
1990.0,1,7.1,347102.0,62,86.0,0,24
2002.0,7,8.3,6126.0,62,85.0,4,6
2002.0,1,8.1,23139.0,37,119.0,7,12
1994.0,3,6.6,171.0,10,86.0,7,12
2001.0,1,7.1,5018.0,58,87.0,7,19
1970.0,1,7.5,992.0,62,107.0,7,13
1979.0,1,7.9,6856.0,47,101.04347826086956,4,7
2004.0,7,6.3,83.0,1,90.0,20,27
1999.0,7,5.8,107.0,62,115.0,8,14
1970.0,1,8.0,23993.0,23,99.30662983425414,5,7
2003.0,2,7.3,498.0,61,30.0,5,7
1980.0,1,7.3,248.0,62,90.0,6,14
1930.0,1,7.3,13427.0,23,50.0,4,7
2003.0,1,5.6,13243.0,62,51.0,4,19
1994.0,1,6.8,6628.0,23,98.5421052631579,3,7
1999.0,1,5.6,335.0,37,122.0,2,5
2004.0,1,5.2,488.0,37,101.0,0,9
1933.0,1,8.0,12054.0,24,99.30662983425414,5,16
1959.0,1,7.9,8834.0,37,25.0,4,7
1991.0,3,5.0,240.0,62,98.0,16,0
1988.0,1,6.2,179.0,27,51.0,4,19
1988.0,1,6.6,366.0,62,105.0,2,21
1959.0,4,9.0,75772.0,62,92.0,7,9
1998.0,1,6.2,233.0,30,84.0,7,27
2004.0,1,6.1,45395.0,62,60.0,4,7
1994.0,1,5.9,10530.0,4,90.0,4,7
1967.0,1,6.6,3080.0,62,201.0,2,4
1982.0,1,7.7,209.0,23,108.0,6,14
1999.0,1,8.2,48.0,62,76.0,6,27
2002.0,3,6.0,583.0,62,660.0,7,27
1979.0,4,6.7,143.0,61,30.0,7,27
1998.0,1,7.1,3467.0,50,92.0,4,7
1999.0,1,5.1,104.0,37,71.0,0,9
2000.0,1,6.7,1209.0,23,113.0,7,19
2003.0,1,6.9,203.0,62,30.0,20,27
1993.0,1,5.5,4219.0,61,157.0,4,5
1998.0,3,6.0,955.0,62,101.0,5,7
1961.0,1,7.3,1500.0,62,105.0,7,8
1990.0,1,6.7,515.0,37,97.0,0,7
1998.0,7,2.8,421.0,62,84.0,13,27
1978.0,4,7.8,1107.0,37,70.0,2,0
1943.0,1,7.5,5177.0,62,25.0,7,10
1999.0,1,6.9,492.0,27,30.0,0,7
2000.0,1,7.4,781.0,55,28.0,6,14
2002.0,3,6.3,277.0,62,60.0,7,27
1984.0,3,8.2,2811.0,61,90.0,6,3
2002.0,7,3.0,1148.0,62,60.0,13,4
2000.0,7,6.3,87.0,37,95.0,2,20
2005.0,3,3.6,1848.0,62,98.0,19,13
2001.0,7,8.2,9.0,62,33.0,6,3
1981.0,1,7.1,10172.0,61,26.0,18,24
1998.0,2,8.9,2861.0,61,115.0,6,27
1986.0,1,6.6,293.0,37,102.0,0,2
1999.0,1,7.4,9854.0,23,106.0,7,25
1986.0,1,6.4,1079.0,27,32.0,0,13
1990.0,1,3.3,1200.0,62,90.0,6,13
1998.0,1,5.5,717.0,61,94.0,5,7
2000.0,3,5.8,334.0,62,106.0,23,7
2001.0,7,8.1,506.0,10,22.0,8,15
1977.0,1,5.3,1788.0,27,102.0,0,1
2003.0,7,7.2,76.0,62,38.0,6,0
1938.0,1,7.8,8722.0,23,85.0,5,7
1994.0,1,7.7,35067.0,35,150.0,3,4
2001.0,7,6.4,116.0,23,100.0,7,27
2005.0,1,7.3,778.0,62,119.0,6,27
2000.0,1,6.8,1364.0,27,85.0,4,19
2001.0,4,6.6,131.0,62,103.0,7,13
1993.0,2,7.5,1199.0,37,89.0,2,4
2003.0,1,5.2,1124.0,30,100.0,7,8
1983.0,1,7.6,5088.0,61,108.0,7,27
2002.0,1,6.0,1880.0,62,87.0,5,7
1998.0,1,6.5,3612.0,61,99.0,3,7
1978.0,1,6.1,3060.0,61,101.04347826086956,4,7
1994.0,1,5.3,305.0,61,151.0,7,27
2004.0,7,5.2,45.0,62,94.0,21,27
1989.0,1,7.0,1611.0,19,100.0,7,19
1994.0,1,7.1,145407.0,61,150.0,4,7
2001.0,3,5.8,3499.0,62,5.0,9,13
2004.0,1,6.6,9236.0,23,93.0,7,19
2002.0,1,7.9,108655.0,55,104.0,7,16
2002.0,1,7.7,26662.0,33,79.0,7,27
2004.0,4,8.5,43794.0,37,100.0,2,0
1983.0,2,8.1,3890.0,62,64.0,7,19
2002.0,7,7.1,1152.0,62,93.0,4,7
1999.0,1,6.1,516.0,27,97.0,0,24
2003.0,7,7.9,181.0,62,105.0,6,14
2002.0,3,3.6,620.0,62,102.8877434135166,0,13
2001.0,1,6.0,539.0,27,60.0,4,19
1985.0,4,6.1,1815.0,10,123.0,2,1
2004.0,1,6.6,15041.0,61,87.0,7,19
1991.0,4,8.0,336.0,61,25.0,2,4
2002.0,1,7.5,89.0,62,80.0,14,27
2003.0,7,8.0,110.0,62,25.0,6,14
1987.0,4,8.6,108093.0,62,113.0,0,1
2003.0,1,7.5,48512.0,37,24.0,0,4
1981.0,1,5.6,19451.0,61,30.0,13,27
2003.0,4,7.3,234.0,37,97.0,2,13
2001.0,7,5.2,30.0,62,84.0,6,27
1989.0,3,6.2,508.0,62,86.0,13,27
1994.0,1,8.1,51694.0,30,100.0,0,4
1997.0,4,8.2,136744.0,62,94.0,0,7
2005.0,7,7.2,52.0,62,98.0,2,8
1992.0,7,8.2,1276.0,62,90.0,6,14
2004.0,2,8.0,489.0,62,104.0,6,27
2001.0,1,5.6,318.0,28,111.0,7,19
2004.0,7,8.0,16.0,62,65.0,6,27
1997.0,1,7.1,468.0,10,90.0,6,0
1990.0,7,5.0,219.0,37,104.0,2,0
1998.0,1,5.3,333.0,27,158.0,0,5
1998.0,3,6.7,4604.0,62,94.0,0,1
1981.0,1,6.2,13640.0,35,167.0,13,27
2002.0,7,8.0,74.0,4,110.0,1,8
1998.0,1,7.0,1729.0,33,89.0,7,19
1987.0,1,6.8,1328.0,10,79.0,7,27
2001.0,7,5.2,4666.0,62,99.0,4,5
2000.0,1,6.1,198.0,27,100.02037351443124,7,19
2000.0,7,7.0,74.0,62,75.0,6,27
2001.0,4,6.9,284.0,37,76.0,2,4
1987.0,7,7.2,294.0,62,81.0,14,27
2000.0,3,5.8,3432.0,62,52.0,3,7
2001.0,4,6.6,88.0,37,101.98740157480314,2,9
1992.0,4,8.3,9164.0,62,150.0,4,7
1995.0,7,8.4,207.0,61,80.0,6,14
2004.0,4,7.6,25101.0,10,287.0,7,19
1959.0,4,9.0,75772.0,62,175.0,7,9
1951.0,1,7.0,3764.0,61,112.0,7,9
1984.0,1,7.4,4337.0,23,110.0,4,7
2004.0,1,6.4,17.0,62,80.0,14,27
1954.0,1,5.0,1390.0,61,71.0,13,20
2002.0,4,7.1,1117.0,37,100.0,2,4
1998.0,1,6.2,5865.0,61,99.30662983425414,5,16
1959.0,4,9.0,75772.0,62,110.0,7,9
1995.0,3,7.5,18878.0,62,90.0,3,5
2002.0,1,5.6,2836.0,23,180.0,4,7
2003.0,0,7.1,36.0,62,127.0,6,3
2001.0,1,6.8,1703.0,23,91.0,4,7
1996.0,7,7.5,808.0,62,76.0,2,21
2004.0,3,8.2,231.0,62,60.0,6,22
2004.0,7,8.2,110.0,62,89.0,6,27
2003.0,1,8.9,1708569.0,42,105.0,0,1
1986.0,1,5.6,3318.0,61,85.0,7,15
2003.0,3,6.3,231.0,62,207.0,6,27
2004.0,7,7.1,167.0,62,117.0,6,27
1983.0,2,8.8,307.0,62,97.82007952286283,6,12
2003.0,0,7.9,49.0,62,99.0,6,27
2004.0,1,7.8,14741.0,61,86.0,4,7
1998.0,4,8.0,2306.0,62,101.04347826086956,4,27
1977.0,1,5.7,11315.0,62,42.0,1,7
2003.0,7,5.2,599.0,62,87.0,13,20
1995.0,1,7.6,16879.0,37,101.0,2,4
2000.0,7,7.2,620.0,62,137.0,2,21
1980.0,1,7.1,845.0,30,157.0,0,5
1999.0,1,6.4,9832.0,61,65.0,5,7
1987.0,1,7.3,9828.0,27,181.0,0,5
1988.0,1,6.0,376.0,61,102.0,7,19
2002.0,7,7.6,309.0,62,98.0,6,14
2002.0,1,6.9,3501.0,39,104.0,7,27
1999.0,1,4.4,340.0,56,105.0,2,8
2001.0,4,6.3,29.0,37,100.0,2,0
2000.0,4,6.7,143.0,37,88.0,2,0
1988.0,4,7.3,10698.0,62,175.0,2,4
2001.0,4,8.5,85.0,23,95.0,6,27
1963.0,4,8.6,417.0,62,206.0,4,14
2002.0,1,4.3,1657.0,10,177.0,13,24
1994.0,1,6.3,46395.0,62,138.0,4,8
1999.0,0,7.1,172.0,62,97.82007952286283,6,14
1993.0,1,7.0,4310.0,12,140.0,0,1
2001.0,1,6.8,24119.0,61,91.0,4,5
1999.0,1,7.6,14769.0,61,51.0,20,4
1973.0,0,8.1,432.0,61,30.0,1,7
2000.0,1,6.4,8.0,37,93.0,21,27
2000.0,1,6.7,20969.0,62,134.0,7,14
1970.0,1,6.3,1450.0,65,24.0,6,27
2002.0,1,7.7,720.0,62,104.0,6,14
1994.0,1,5.7,631.0,61,30.0,7,24
2003.0,7,7.3,411.0,62,150.0,2,21
2004.0,3,6.6,1410.0,61,97.0,23,7
1985.0,3,4.5,1378.0,62,92.0,13,20
2005.0,1,4.9,1019.0,27,101.0,0,4
1996.0,0,7.7,365.0,62,50.0,2,0
1998.0,0,7.9,1179.0,61,99.30662983425414,5,7
1997.0,1,5.7,138.0,6,97.0,1,6
1965.0,1,5.5,745.0,61,100.0,13,20
2003.0,3,7.2,2289.0,61,106.0,3,7
1990.0,3,6.2,389.0,62,120.0,7,19
2001.0,1,7.3,176.0,23,72.0,6,14
1989.0,1,8.0,1039.0,56,50.0,6,12
1997.0,1,6.2,1524.0,27,93.0,4,7
2005.0,1,7.8,1109.0,62,100.0,6,3
1960.0,1,7.6,8143.0,61,168.0,7,19
2001.0,3,5.0,430.0,62,25.0,7,22
2002.0,1,6.8,4747.0,61,106.0,6,3
1986.0,1,5.7,7626.0,61,60.0,7,9
2000.0,1,3.5,11853.0,10,45.0,4,20
2002.0,7,7.5,26.0,62,100.0,8,22
2004.0,1,5.5,1776.0,30,22.0,0,5
1999.0,1,7.5,9482.0,61,90.0,7,27
1999.0,1,6.0,697.0,24,124.0,3,7
2002.0,7,8.3,73.0,62,178.0,14,27
2001.0,7,7.3,483.0,62,87.57142857142857,20,14
1997.0,1,3.5,35190.0,61,186.0,4,8
1993.0,1,6.1,3874.0,27,102.8877434135166,0,4
2002.0,7,7.0,200.0,62,60.0,2,0
1994.0,1,5.6,282.0,46,100.0,5,7
2005.0,7,6.1,38.0,62,101.98740157480314,2,8
1988.0,1,5.9,11943.0,61,30.0,4,13
2001.0,1,6.0,1131.0,55,99.0,4,7
1976.0,1,6.2,1310.0,61,30.0,7,16
1957.0,1,7.3,5186.0,37,45.0,7,27
2003.0,1,7.6,9954.0,7,101.04347826086956,4,5
2000.0,1,6.9,5143.0,10,26.0,7,27
2000.0,4,7.3,359.0,37,89.0,2,4
1983.0,1,7.1,499.0,1,106.0,4,7
1999.0,4,7.2,141.0,37,92.0,2,4
2000.0,1,7.1,3214.0,61,23.0,7,27
1999.0,1,5.2,133.0,62,30.0,4,7
2002.0,4,7.4,990.0,37,83.0,2,0
2003.0,4,6.2,4105.0,37,46.0,2,0
2002.0,3,7.2,6438.0,62,130.0,5,7
2004.0,1,7.6,5094.0,62,100.0,6,27
2001.0,1,7.1,2259.0,27,81.0,7,19
2004.0,1,7.2,105448.0,62,95.0,6,27
1996.0,3,5.4,125.0,10,97.0,1,27
2000.0,1,7.6,18482.0,56,102.0,4,7
2000.0,1,4.6,326.0,62,95.0,4,7
1993.0,1,7.4,8497.0,64,90.0,7,14
2004.0,7,7.7,131.0,62,105.0,14,27
2004.0,4,6.7,475.0,37,85.0,2,21
1927.0,1,7.6,4204.0,24,100.0,6,27
1959.0,4,7.7,3795.0,62,104.0,2,4
1981.0,1,7.3,8619.0,23,780.0,1,4
2002.0,7,9.3,13.0,62,544.0,14,25
2002.0,1,5.0,2814.0,30,93.0,4,7
1976.0,1,7.0,5862.0,65,90.0,7,27
1970.0,1,7.2,974.0,30,180.0,7,8
1956.0,1,8.4,13013.0,30,89.0,7,27
2001.0,3,5.4,328.0,62,152.0,23,27
2001.0,7,6.4,517.0,62,160.0,6,4
1998.0,1,7.5,3130.0,61,91.0,6,14
1998.0,7,5.8,7392.0,62,94.0,9,13
1995.0,0,8.4,212.0,61,60.0,5,7
1994.0,1,7.4,26.0,62,185.0,14,27
1997.0,3,8.6,102.0,62,94.0,6,27
2004.0,1,4.2,595.0,30,94.0,7,15
2004.0,1,6.9,14750.0,61,330.0,3,4
2000.0,1,6.3,508.0,62,128.0,6,27
1974.0,1,7.7,2557.0,47,177.0,1,12
2001.0,1,5.7,838.0,30,75.0,4,7
1960.0,1,7.1,7241.0,61,66.0,0,7
2004.0,3,8.5,836.0,62,45.0,6,14
2000.0,1,7.2,3723.0,64,207.0,7,27
2004.0,1,7.8,66.0,62,50.0,6,12
2004.0,1,8.1,1211.0,61,102.0,6,27
1998.0,7,5.7,2283.0,62,44.0,2,8
2004.0,1,2.0,2723.0,62,102.78313253012048,13,27
2000.0,1,6.6,123056.0,62,50.0,0,1
1997.0,3,8.0,111.0,62,30.0,6,14
2000.0,2,7.3,6209.0,10,98.0,7,12
2000.0,4,8.0,11098.0,62,62.0,2,4
2003.0,2,7.2,139.0,12,100.0,0,27
1993.0,1,6.2,568.0,27,112.0,0,7
1975.0,1,6.2,543.0,37,135.0,3,7
2003.0,5,9.2,58.0,62,87.57142857142857,20,1
1972.0,1,5.7,4656.0,37,94.0,0,1
1992.0,1,7.1,17434.0,39,51.0,7,19
2002.0,3,6.5,565.0,62,82.0,7,27
1964.0,1,7.1,511.0,54,25.0,4,8
2003.0,3,6.5,124.0,62,95.0,6,27
1991.0,2,8.4,7232.0,61,629.0,5,7
1975.0,1,6.3,1559.0,61,55.0,4,7
2002.0,1,7.6,120.0,62,82.0,6,27
1964.0,1,8.0,206515.0,35,90.0,0,7
1967.0,1,5.3,4549.0,37,52.0,1,20
1997.0,1,6.9,4863.0,62,97.82007952286283,6,4
1991.0,2,6.3,240.0,37,90.0,2,0
1993.0,1,4.2,30364.0,62,4.0,9,13
2004.0,7,2.8,3910.0,62,99.0,0,1
1995.0,0,7.9,2237.0,61,117.0,0,1
1957.0,1,7.3,5186.0,37,96.0,7,27
2000.0,1,3.9,116.0,62,93.0,7,27
1999.0,1,7.8,165876.0,62,26.0,3,7
1991.0,1,7.3,6517.0,30,108.0,7,15
1988.0,1,6.1,1009.0,61,78.0,1,5
1999.0,7,6.8,114.0,61,99.0,6,3
2001.0,0,7.4,82.0,62,92.0,6,3
1999.0,1,7.3,10084.0,35,100.02037351443124,7,24
1998.0,1,5.9,6568.0,62,101.04347826086956,4,7
2002.0,1,4.6,245.0,62,102.0,7,19
1999.0,1,7.6,3467.0,55,106.0,7,27
1995.0,1,5.6,273.0,27,112.0,7,12
1994.0,0,6.5,585.0,62,101.04347826086956,4,20
1992.0,1,5.1,536.0,62,93.0,0,27
1995.0,3,5.2,1619.0,61,85.0,0,24
1998.0,2,7.7,562.0,62,71.0,7,27
1999.0,3,7.2,24023.0,62,56.0,3,7
1994.0,1,7.5,20232.0,30,103.0,4,7
2004.0,7,7.7,111.0,7,100.0,6,14
1998.0,1,7.6,50343.0,30,106.0,4,7
1965.0,1,7.0,8012.0,61,125.0,1,4
1998.0,4,6.4,42.0,37,101.98740157480314,2,27
2005.0,1,6.5,12944.0,30,175.0,4,7
2001.0,1,3.9,649.0,10,47.0,5,7
1959.0,4,9.0,75772.0,62,131.0,7,9
2003.0,7,4.4,1235.0,62,110.0,7,13
2004.0,1,5.6,1106.0,27,96.0,0,1
2002.0,7,7.0,38.0,62,94.0,2,21
1992.0,7,7.0,310.0,37,120.0,2,7
1998.0,4,8.3,20326.0,37,95.0,2,0
1984.0,1,6.8,9751.0,18,151.0,5,7
2005.0,7,7.6,105.0,62,97.0,6,3
2002.0,1,7.4,126388.0,23,88.0,5,7
1993.0,0,7.5,543.0,62,100.0,4,20
2001.0,3,6.8,329.0,62,125.0,3,7
1999.0,7,4.4,76.0,62,22.0,17,27
2005.0,7,4.5,5156.0,62,157.0,4,8
1942.0,1,7.3,950.0,62,22.0,2,8
1996.0,1,6.2,2609.0,37,85.0,2,0
2001.0,1,7.6,119270.0,39,75.0,7,27
1967.0,1,7.7,9290.0,23,125.0,4,7
1999.0,1,6.5,99.0,62,97.0,6,27
2001.0,3,6.6,1354.0,62,98.5421052631579,3,5
1978.0,1,6.1,19648.0,27,82.0,0,5
1967.0,1,6.9,349.0,30,100.0,15,19
2003.0,4,6.6,258.0,37,119.0,2,4
1997.0,1,6.9,73.0,62,45.0,6,14
2005.0,7,7.7,37.0,62,96.0,8,27
1959.0,1,7.5,10722.0,7,158.0,7,9
1996.0,4,7.1,66554.0,62,94.0,4,27
2001.0,0,7.8,85.0,62,94.0,6,3
1998.0,7,7.4,228.0,62,120.0,6,14
1996.0,1,6.8,1509.0,23,88.0,4,7
2004.0,7,8.3,339.0,62,60.0,0,22
1985.0,1,7.1,957.0,30,100.0,7,19
2001.0,7,4.5,35.0,62,40.0,6,27
1991.0,1,6.1,218.0,27,195.0,0,5
2001.0,4,6.1,13.0,37,77.0,2,4
1958.0,4,8.0,1235.0,62,76.0,0,5
1997.0,1,6.5,1137.0,15,99.0,7,27
1991.0,3,5.7,188.0,62,95.0,3,7
1999.0,4,6.4,3676.0,10,87.0,2,1
2000.0,1,6.0,8820.0,37,80.0,13,16
1995.0,1,6.8,28332.0,62,110.0,4,7
1998.0,4,5.3,1204.0,23,24.0,0,1
1972.0,1,5.8,1624.0,61,91.0,1,8
2001.0,7,3.6,4461.0,10,86.0,9,13
2004.0,4,7.2,317.0,37,15.0,2,0
1997.0,1,8.4,115.0,61,50.0,14,27
1940.0,1,7.5,12706.0,61,75.0,1,8
1969.0,1,6.0,3343.0,61,88.0,4,27
1994.0,1,7.7,1528.0,62,24.0,4,21
1996.0,4,8.1,7723.0,10,168.0,2,0
1964.0,1,5.9,4640.0,62,98.0,13,27
1992.0,1,7.1,6719.0,37,86.0,2,0
1999.0,1,7.3,2693.0,37,60.0,9,13
1964.0,1,7.1,788.0,39,97.0,4,7
1997.0,3,6.3,1205.0,62,106.0,7,8
1963.0,1,6.8,1428.0,61,84.0,4,27
2000.0,1,7.3,315.0,62,60.0,6,27
1989.0,1,7.6,205438.0,62,45.0,4,7
